transaction_id,transaction_date,account_id,transaction_type,amount,merchant,category,region,channel,is_anomaly
TXN28287,2023-01-17,ACC3933,debit,2141.47,Amazon,Travel,North,Online,0
TXN28288,2022-11-12,ACC3563,debit,1576.88,Netflix,Utilities,East,Online,0
TXN28289,2022-01-13,ACC2580,debit,1312.48,Zomato,Retail,South,Bank,0
TXN28290,2022-11-15,ACC1555,debit,2777.19,Amazon,Utilities,South,Bank,0
TXN28291,2022-09-08,ACC4282,credit,1163.79,Walmart,Retail,South,Online,0
TXN28292,2022-03-27,ACC3264,credit,2234.37,Walmart,Food,North,POS,0
TXN28293,2022-04-21,ACC2246,credit,2246.68,Walmart,Food,West,Online,0
TXN28294,2022-04-23,ACC1751,credit,1318.56,Netflix,Utilities,East,Bank,0
TXN28295,2022-03-02,ACC4138,debit,2124.55,Uber,Retail,North,Bank,0
TXN28296,2023-06-22,ACC2555,credit,1252.04,Uber,Retail,South,Bank,0
TXN28297,2024-03-15,ACC1220,debit,2417.43,Amazon,Entertainment,West,POS,0
TXN28298,2023-11-21,ACC4191,debit,948.04,Airbnb,Entertainment,East,POS,0
TXN28299,2023-07-12,ACC3494,debit,1728.32,Netflix,Entertainment,North,Online,0
TXN28300,2022-06-09,ACC1888,credit,1797.78,Airbnb,Utilities,North,POS,0
TXN28301,2022-03-02,ACC2419,credit,2890.36,Uber,Utilities,East,Bank,0
TXN28302,2022-11-13,ACC1726,debit,2112.03,Netflix,Retail,South,Online,0
TXN28303,2022-11-13,ACC4439,credit,2764.01,Zomato,Entertainment,West,Online,0
TXN28304,2024-02-28,ACC2187,credit,2443.75,Walmart,Travel,South,Bank,0
TXN28305,2023-07-02,ACC3293,debit,2438.64,Airbnb,Retail,North,Bank,0
TXN28306,2023-12-01,ACC2237,debit,15610.050000000001,Netflix,Retail,North,Online,1
TXN28307,2023-07-19,ACC3218,credit,2816.72,Zomato,Travel,West,Bank,0
TXN28308,2022-08-16,ACC4482,credit,1715.06,Amazon,Entertainment,West,POS,0
TXN28309,2024-03-20,ACC3139,debit,616.14,Netflix,Utilities,South,Online,0
TXN28310,2023-07-08,ACC4324,debit,1828.17,Airbnb,Retail,North,Online,0
TXN28311,2023-03-15,ACC3986,debit,2362.78,Amazon,Travel,West,Bank,0
TXN28312,2023-10-09,ACC3023,credit,714.7,Walmart,Utilities,North,Online,0
TXN28313,2024-06-05,ACC4627,debit,1291.92,Zomato,Food,East,Online,0
TXN28314,2023-03-01,ACC4689,credit,1015.53,Netflix,Healthcare,South,Bank,0
TXN28315,2022-09-20,ACC2800,credit,2629.37,Walmart,Healthcare,North,POS,0
TXN28316,2023-12-12,ACC1230,debit,3338.29,Uber,Retail,West,POS,0
TXN28317,2023-02-27,ACC2868,credit,1832.24,Walmart,Retail,South,Bank,0
TXN28318,2022-02-06,ACC3393,credit,2425.22,Amazon,Food,East,Bank,0
TXN28319,2022-03-29,ACC1783,credit,2404.42,Uber,Healthcare,North,POS,0
TXN28320,2023-11-22,ACC3119,credit,3243.04,Walmart,Retail,West,POS,0
TXN28321,2022-05-24,ACC4599,credit,1477.96,Netflix,Retail,South,Bank,0
TXN28322,2024-03-25,ACC2047,credit,1824.1,Zomato,Entertainment,North,POS,0
TXN28323,2022-08-02,ACC2352,debit,1727.39,Airbnb,Utilities,East,POS,0
TXN28324,2024-03-07,ACC4298,credit,2060.29,Airbnb,Food,West,POS,0
TXN28325,2023-07-13,ACC2256,credit,4003.45,Airbnb,Utilities,East,Online,0
TXN28326,2022-10-07,ACC3386,debit,2024.65,Uber,Retail,West,Online,0
TXN28327,2022-06-02,ACC2962,debit,1316.23,Airbnb,Food,North,Online,0
TXN28328,2023-01-24,ACC4856,debit,1076.4,Walmart,Entertainment,North,Bank,0
TXN28329,2024-03-26,ACC2094,debit,3002.12,Zomato,Travel,South,Online,0
TXN28330,2022-04-27,ACC4763,credit,1312.6,Walmart,Utilities,East,POS,0
TXN28331,2023-05-05,ACC1223,debit,2530.87,Uber,Food,West,POS,0
TXN28332,2024-04-22,ACC4573,credit,1456.25,Zomato,Healthcare,West,Bank,0
TXN28333,2022-01-20,ACC4931,debit,986.65,Zomato,Healthcare,North,Online,0
TXN28334,2024-02-17,ACC4012,credit,2484.16,Walmart,Retail,East,Online,0
TXN28335,2022-08-08,ACC2778,credit,1495.4,Airbnb,Travel,East,Bank,0
TXN28336,2022-09-05,ACC4586,credit,2340.34,Walmart,Entertainment,East,Online,0
TXN28337,2024-06-10,ACC1259,debit,2399.43,Netflix,Retail,West,Online,0
TXN28338,2023-05-24,ACC4223,credit,2437.01,Airbnb,Entertainment,North,Bank,0
TXN28339,2022-05-20,ACC2903,credit,1785.48,Netflix,Utilities,South,Bank,0
TXN28340,2022-08-05,ACC1660,debit,2548.95,Zomato,Retail,North,POS,0
TXN28341,2022-08-10,ACC1971,credit,1261.96,Airbnb,Healthcare,West,Bank,0
TXN28342,2023-03-04,ACC3111,credit,36.73,Zomato,Utilities,North,POS,0
TXN28343,2023-06-10,ACC3215,credit,2565.51,Zomato,Healthcare,East,POS,0
TXN28344,2023-06-09,ACC2781,debit,2132.47,Airbnb,Utilities,North,POS,0
TXN28345,2022-09-21,ACC3795,credit,1511.94,Zomato,Travel,South,Bank,0
TXN28346,2022-06-03,ACC1067,credit,823.08,Zomato,Retail,South,Bank,0
TXN28347,2022-11-03,ACC2106,credit,370.74,Amazon,Food,East,POS,0
TXN28348,2022-08-08,ACC4929,debit,2041.39,Walmart,Food,North,Bank,0
TXN28349,2022-05-01,ACC4560,credit,3319.03,Uber,Utilities,West,Online,0
TXN28350,2022-08-10,ACC1223,debit,1889.15,Uber,Food,East,Online,0
TXN28351,2024-04-19,ACC2075,debit,1710.93,Uber,Retail,North,POS,0
TXN28352,2023-01-04,ACC1827,credit,1980.51,Walmart,Entertainment,South,POS,0
TXN28353,2022-09-17,ACC2563,debit,3743.36,Amazon,Entertainment,West,POS,0
TXN28354,2022-08-02,ACC4129,credit,2601.52,Amazon,Retail,West,Bank,0
TXN28355,2024-06-03,ACC1746,credit,1253.14,Airbnb,Entertainment,East,Bank,0
TXN28356,2023-10-19,ACC1240,credit,2022.48,Airbnb,Utilities,North,POS,0
TXN28357,2023-09-17,ACC3629,credit,2265.95,Walmart,Travel,East,Online,0
TXN28358,2023-03-11,ACC1856,debit,1154.93,Netflix,Healthcare,West,POS,0
TXN28359,2023-10-26,ACC3481,credit,2607.31,Uber,Retail,East,Bank,0
TXN28360,2023-07-09,ACC4830,credit,1345.75,Netflix,Retail,West,POS,0
TXN28361,2023-11-17,ACC3839,debit,791.24,Uber,Retail,South,POS,0
TXN28362,2023-08-02,ACC3455,credit,2060.91,Walmart,Travel,South,Online,0
TXN28363,2023-03-04,ACC3411,debit,1934.28,Airbnb,Food,West,Bank,0
TXN28364,2024-05-09,ACC1985,debit,1999.18,Zomato,Travel,North,Online,0
TXN28365,2023-02-09,ACC4264,credit,1388.28,Uber,Utilities,West,Online,0
TXN28366,2023-10-11,ACC3185,credit,1499.91,Uber,Retail,South,Bank,0
TXN28367,2023-08-11,ACC4296,credit,2902.76,Netflix,Food,West,Bank,0
TXN28368,2024-04-07,ACC3367,credit,2352.87,Uber,Travel,South,Bank,0
TXN28369,2023-10-07,ACC4308,debit,1234.6,Zomato,Healthcare,West,Online,0
TXN28370,2023-12-19,ACC2352,debit,439.44,Amazon,Retail,West,Online,0
TXN28371,2022-12-14,ACC1134,credit,1268.47,Uber,Entertainment,South,POS,0
TXN28372,2022-05-09,ACC4919,debit,2125.84,Airbnb,Healthcare,South,Online,0
TXN28373,2023-06-01,ACC2147,debit,1494.45,Zomato,Utilities,West,POS,0
TXN28374,2024-04-16,ACC2495,credit,1432.28,Walmart,Retail,South,Online,0
TXN28375,2024-02-22,ACC2760,credit,1528.67,Airbnb,Entertainment,West,Online,0
TXN28376,2022-07-15,ACC4563,credit,1941.83,Netflix,Entertainment,South,Online,0
TXN28377,2023-08-24,ACC2542,debit,2627.7,Airbnb,Retail,North,Online,0
TXN28378,2023-04-04,ACC4974,credit,1999.66,Airbnb,Retail,North,Online,0
TXN28379,2022-10-04,ACC4692,debit,2049.55,Zomato,Retail,East,Bank,0
TXN28380,2022-11-13,ACC1020,credit,1820.11,Walmart,Retail,South,Bank,0
TXN28381,2022-12-24,ACC1337,debit,9603.06,Uber,Healthcare,West,POS,1
TXN28382,2022-09-16,ACC4141,debit,2715.39,Amazon,Utilities,North,POS,0
TXN28383,2024-04-02,ACC4159,debit,2593.92,Uber,Travel,North,Bank,0
TXN28384,2022-07-03,ACC3767,debit,3636.22,Uber,Food,East,Online,0
TXN28385,2022-12-01,ACC1978,credit,22396.05,Zomato,Food,North,Bank,1
TXN28386,2023-01-01,ACC1525,debit,1601.27,Airbnb,Food,North,Bank,0
TXN28387,2022-12-29,ACC1366,debit,1276.28,Uber,Retail,North,Bank,0
TXN28388,2022-06-02,ACC3083,credit,2762.36,Netflix,Utilities,West,Bank,0
TXN28389,2023-12-21,ACC4464,credit,1348.01,Walmart,Travel,North,Online,0
TXN28390,2023-06-06,ACC4168,credit,2647.79,Airbnb,Food,North,Online,0
TXN28391,2022-02-07,ACC3484,credit,1392.07,Netflix,Utilities,South,Bank,0
TXN28392,2024-03-05,ACC4186,credit,2279.33,Uber,Utilities,West,Bank,0
TXN28393,2023-10-06,ACC1709,debit,1152.2,Netflix,Travel,East,POS,0
TXN28394,2022-04-02,ACC3953,credit,2623.91,Walmart,Food,West,Bank,0
TXN28395,2022-01-24,ACC2418,debit,1013.06,Airbnb,Utilities,South,Bank,0
TXN28396,2022-01-16,ACC3146,credit,2218.37,Airbnb,Travel,East,Bank,0
TXN28397,2022-01-25,ACC2443,credit,1841.73,Uber,Entertainment,West,POS,0
TXN28398,2022-12-19,ACC3098,debit,2081.45,Uber,Travel,East,Bank,0
TXN28399,2024-05-04,ACC4276,credit,1683.36,Uber,Retail,North,Online,0
TXN28400,2023-04-30,ACC3548,credit,1664.59,Amazon,Healthcare,West,Bank,0
TXN28401,2023-12-08,ACC2422,debit,2123.82,Amazon,Healthcare,South,Online,0
TXN28402,2024-04-21,ACC3789,credit,1198.29,Zomato,Entertainment,East,Bank,0
TXN28403,2023-02-10,ACC2592,debit,8355.06,Zomato,Travel,West,Online,1
TXN28404,2022-10-23,ACC1343,debit,1713.16,Netflix,Utilities,West,Online,0
TXN28405,2022-06-10,ACC3744,credit,1682.02,Zomato,Retail,West,Bank,0
TXN28406,2023-03-23,ACC2797,debit,1195.68,Airbnb,Travel,East,Bank,0
TXN28407,2024-01-07,ACC3718,debit,2739.37,Airbnb,Food,West,Online,0
TXN28408,2023-04-06,ACC3421,debit,1732.42,Zomato,Healthcare,East,Bank,0
TXN28409,2023-04-25,ACC1502,credit,1818.67,Zomato,Healthcare,West,POS,0
TXN28410,2023-06-15,ACC2956,debit,937.98,Netflix,Retail,East,POS,0
TXN28411,2023-09-29,ACC4735,credit,3657.31,Walmart,Retail,North,Online,0
TXN28412,2023-04-12,ACC1734,debit,3941.65,Zomato,Travel,South,POS,0
TXN28413,2023-09-23,ACC4463,debit,1375.68,Zomato,Retail,South,Bank,0
TXN28414,2022-07-26,ACC2826,debit,2980.87,Walmart,Entertainment,East,Online,0
TXN28415,2022-06-28,ACC1242,debit,1926.55,Zomato,Retail,West,Online,0
TXN28416,2022-02-21,ACC1532,credit,3283.02,Netflix,Entertainment,East,Online,0
TXN28417,2023-10-29,ACC2216,debit,2268.99,Airbnb,Entertainment,West,POS,0
TXN28418,2022-02-26,ACC3892,debit,2079.81,Walmart,Utilities,East,Bank,0
TXN28419,2022-11-12,ACC3084,debit,0.58,Netflix,Healthcare,East,Online,0
TXN28420,2022-12-02,ACC2159,debit,1297.12,Uber,Retail,West,POS,0
TXN28421,2023-02-04,ACC4599,debit,2016.42,Walmart,Travel,South,Bank,0
TXN28422,2023-08-05,ACC3721,debit,2158.93,Uber,Retail,South,POS,0
TXN28423,2024-04-12,ACC3327,credit,1028.13,Amazon,Retail,West,POS,0
TXN28424,2023-03-02,ACC4555,credit,1416.98,Walmart,Travel,East,Online,0
TXN28425,2023-01-11,ACC1105,debit,2442.76,Netflix,Food,South,POS,0
TXN28426,2023-08-21,ACC2341,credit,893.43,Airbnb,Food,North,Online,0
TXN28427,2022-10-17,ACC2568,debit,2106.98,Airbnb,Food,North,POS,0
TXN28428,2023-01-18,ACC4000,credit,2990.36,Uber,Travel,East,Online,0
TXN28429,2023-03-01,ACC4868,debit,2308.38,Netflix,Entertainment,East,POS,0
TXN28430,2023-09-30,ACC1088,debit,2268.39,Netflix,Healthcare,West,Bank,0
TXN28431,2023-06-25,ACC4174,credit,383.88,Walmart,Travel,West,POS,0
TXN28432,2024-04-07,ACC2534,debit,1342.47,Uber,Retail,North,Bank,0
TXN28433,2024-05-22,ACC4851,debit,3643.36,Airbnb,Retail,South,POS,0
TXN28434,2022-01-13,ACC2311,credit,1520.67,Airbnb,Travel,East,Online,0
TXN28435,2022-04-05,ACC2989,debit,3011.58,Netflix,Healthcare,North,Bank,0
TXN28436,2024-03-02,ACC1210,credit,1511.33,Uber,Healthcare,West,Bank,0
TXN28437,2023-09-13,ACC1727,debit,1777.74,Walmart,Entertainment,East,Online,0
TXN28438,2024-02-27,ACC1443,credit,2412.47,Zomato,Entertainment,West,POS,0
TXN28439,2024-04-15,ACC2695,debit,2080.55,Walmart,Entertainment,South,Online,0
TXN28440,2022-09-25,ACC3356,credit,2305.21,Netflix,Food,West,Online,0
TXN28441,2023-12-30,ACC1352,debit,1345.29,Walmart,Retail,South,Online,0
TXN28442,2023-11-24,ACC2080,credit,1090.98,Amazon,Utilities,East,POS,0
TXN28443,2022-02-17,ACC2043,credit,1291.3,Amazon,Retail,South,Online,0
TXN28444,2022-05-06,ACC4648,credit,1574.15,Amazon,Retail,East,POS,0
TXN28445,2022-09-09,ACC1393,debit,1816.57,Zomato,Food,West,Online,0
TXN28446,2023-04-26,ACC3911,credit,2829.82,Zomato,Utilities,West,Bank,0
TXN28447,2022-04-17,ACC1348,debit,2069.87,Amazon,Food,South,Bank,0
TXN28448,2022-11-16,ACC4163,credit,2387.68,Airbnb,Entertainment,South,Online,0
TXN28449,2022-03-04,ACC4384,debit,2113.28,Uber,Healthcare,West,Bank,0
TXN28450,2024-02-21,ACC2216,credit,1107.65,Zomato,Food,North,Bank,0
TXN28451,2022-08-08,ACC2654,debit,2013.82,Walmart,Food,East,Bank,0
TXN28452,2022-01-25,ACC1604,credit,2104.63,Zomato,Entertainment,East,POS,0
TXN28453,2023-10-14,ACC4053,credit,2607.94,Walmart,Entertainment,South,Bank,0
TXN28454,2022-05-25,ACC4619,debit,1145.13,Walmart,Entertainment,North,Online,0
TXN28455,2022-05-23,ACC1028,debit,367.67,Zomato,Food,South,Bank,0
TXN28456,2024-02-28,ACC1989,credit,2141.01,Airbnb,Retail,West,Online,0
TXN28457,2023-01-27,ACC3065,debit,2283.08,Uber,Healthcare,West,Bank,0
TXN28458,2022-09-04,ACC2454,debit,1856.49,Zomato,Entertainment,East,POS,0
TXN28459,2023-12-14,ACC2460,debit,2022.42,Uber,Travel,East,POS,0
TXN28460,2024-04-20,ACC3095,credit,2703.02,Uber,Travel,West,POS,0
TXN28461,2023-07-06,ACC3909,credit,1632.96,Amazon,Utilities,North,Online,0
TXN28462,2023-02-14,ACC3074,debit,1777.09,Airbnb,Entertainment,West,Bank,0
TXN28463,2023-07-15,ACC2508,debit,2063.23,Netflix,Utilities,East,POS,0
TXN28464,2024-01-20,ACC3172,debit,1024.15,Uber,Retail,South,Bank,0
TXN28465,2022-07-28,ACC1403,credit,1878.48,Walmart,Retail,West,POS,0
TXN28466,2023-01-24,ACC3443,credit,1949.01,Netflix,Entertainment,South,POS,0
TXN28467,2022-08-13,ACC1285,credit,3309.63,Netflix,Entertainment,East,Bank,0
TXN28468,2023-01-08,ACC3669,credit,1761.51,Walmart,Food,West,Bank,0
TXN28469,2023-02-01,ACC3059,debit,2160.01,Zomato,Food,North,Online,0
TXN28470,2023-02-11,ACC4989,credit,2734.89,Zomato,Retail,East,Online,0
TXN28471,2023-10-28,ACC3160,credit,1330.01,Airbnb,Entertainment,West,Bank,0
TXN28472,2022-10-26,ACC4212,credit,3100.59,Amazon,Travel,East,Online,0
TXN28473,2024-03-06,ACC2999,debit,3411.1,Uber,Utilities,North,Online,0
TXN28474,2022-05-16,ACC4794,debit,1976.88,Walmart,Retail,West,POS,0
TXN28475,2023-10-25,ACC1342,credit,1568.46,Airbnb,Entertainment,East,Online,0
TXN28476,2024-05-12,ACC4723,credit,3301.7,Airbnb,Healthcare,West,Bank,0
TXN28477,2022-01-29,ACC4639,credit,26365.0,Airbnb,Utilities,West,POS,1
TXN28478,2022-11-26,ACC1751,debit,2065.58,Amazon,Entertainment,West,Bank,0
TXN28479,2024-01-20,ACC4728,credit,3141.48,Airbnb,Utilities,East,Bank,0
TXN28480,2023-04-29,ACC1624,debit,3056.79,Netflix,Travel,South,Bank,0
TXN28481,2022-02-25,ACC3863,credit,1730.99,Uber,Utilities,North,POS,0
TXN28482,2023-07-10,ACC4291,credit,2198.98,Amazon,Food,South,POS,0
TXN28483,2022-11-09,ACC4844,debit,2461.43,Uber,Utilities,North,Online,0
TXN28484,2022-05-25,ACC2255,credit,2022.98,Airbnb,Utilities,North,Online,0
TXN28485,2024-01-31,ACC2299,debit,887.3,Uber,Food,West,POS,0
TXN28486,2023-08-24,ACC2265,credit,1249.39,Uber,Food,South,Online,0
TXN28487,2023-12-15,ACC1217,debit,913.39,Amazon,Entertainment,South,Bank,0
TXN28488,2022-05-07,ACC2176,credit,2394.34,Amazon,Entertainment,East,Online,0
TXN28489,2022-08-19,ACC3506,credit,1052.52,Airbnb,Healthcare,East,Online,0
TXN28490,2023-06-11,ACC1095,credit,2153.93,Netflix,Healthcare,South,Online,0
TXN28491,2023-04-12,ACC3730,credit,3465.52,Zomato,Entertainment,South,POS,0
TXN28492,2023-03-18,ACC1996,credit,3142.22,Walmart,Utilities,North,Online,0
TXN28493,2022-12-29,ACC2741,credit,530.07,Zomato,Travel,East,POS,0
TXN28494,2023-02-15,ACC1190,debit,977.04,Walmart,Retail,North,POS,0
TXN28495,2023-02-04,ACC4207,credit,1378.79,Walmart,Utilities,West,Online,0
TXN28496,2023-07-20,ACC1047,debit,1064.78,Zomato,Travel,North,Bank,0
TXN28497,2024-04-23,ACC2662,credit,676.95,Zomato,Entertainment,South,POS,0
TXN28498,2022-11-11,ACC1680,debit,1991.33,Uber,Travel,East,Bank,0
TXN28499,2024-02-29,ACC4301,debit,2564.08,Airbnb,Healthcare,South,POS,0
TXN28500,2022-11-28,ACC1621,debit,2763.23,Zomato,Entertainment,South,POS,0
TXN28501,2022-08-11,ACC4525,debit,1620.42,Airbnb,Entertainment,West,POS,0
TXN28502,2022-02-24,ACC4192,debit,1782.48,Walmart,Travel,South,Online,0
TXN28503,2022-08-16,ACC2115,debit,2284.54,Netflix,Food,East,Online,0
TXN28504,2022-04-01,ACC3142,credit,1913.21,Amazon,Retail,East,Bank,0
TXN28505,2022-02-06,ACC4241,credit,2648.49,Uber,Entertainment,North,Online,0
TXN28506,2023-02-10,ACC2176,credit,2344.29,Walmart,Food,South,POS,0
TXN28507,2022-06-25,ACC1400,credit,1698.96,Uber,Healthcare,West,Online,0
TXN28508,2022-08-08,ACC1543,debit,514.69,Uber,Retail,East,Bank,0
TXN28509,2023-07-31,ACC1299,debit,3199.23,Zomato,Utilities,West,Online,0
TXN28510,2024-02-27,ACC4579,debit,1451.13,Uber,Entertainment,North,POS,0
TXN28511,2022-08-17,ACC1604,credit,2286.05,Zomato,Utilities,South,Online,0
TXN28512,2024-02-16,ACC1944,debit,466.73,Amazon,Retail,North,POS,0
TXN28513,2024-02-11,ACC4019,debit,1990.95,Airbnb,Travel,South,Bank,0
TXN28514,2023-01-03,ACC3298,credit,2080.21,Airbnb,Retail,North,Online,0
TXN28515,2023-05-07,ACC3655,debit,2118.88,Netflix,Retail,North,Bank,0
TXN28516,2024-04-17,ACC3387,credit,4411.03,Zomato,Travel,South,Online,0
TXN28517,2022-07-21,ACC2158,debit,1495.11,Airbnb,Healthcare,South,Bank,0
TXN28518,2024-03-05,ACC1695,credit,2656.53,Uber,Healthcare,North,Bank,0
TXN28519,2022-04-28,ACC2369,debit,2418.59,Amazon,Utilities,South,POS,0
TXN28520,2022-07-14,ACC1561,debit,1457.09,Amazon,Utilities,East,Online,0
TXN28521,2023-11-12,ACC4965,credit,2644.54,Netflix,Travel,West,Bank,0
TXN28522,2022-06-05,ACC2124,debit,1868.54,Amazon,Retail,North,Bank,0
TXN28523,2023-02-28,ACC3790,credit,2700.19,Airbnb,Travel,South,POS,0
TXN28524,2024-03-26,ACC2770,debit,3568.77,Zomato,Utilities,East,Online,0
TXN28525,2022-04-06,ACC2665,debit,2120.64,Airbnb,Utilities,South,Bank,0
TXN28526,2023-09-16,ACC4689,debit,1775.1,Uber,Entertainment,West,POS,0
TXN28527,2023-11-28,ACC2462,debit,2841.24,Netflix,Retail,East,Online,0
TXN28528,2024-05-17,ACC3047,debit,3117.32,Amazon,Travel,East,Online,0
TXN28529,2022-07-17,ACC3141,credit,1293.39,Netflix,Entertainment,West,Online,0
TXN28530,2023-07-20,ACC4000,credit,1637.63,Uber,Healthcare,West,Bank,0
TXN28531,2022-11-12,ACC1941,debit,2540.34,Netflix,Travel,South,Online,0
TXN28532,2022-04-28,ACC1796,credit,1894.37,Netflix,Healthcare,South,POS,0
TXN28533,2023-08-25,ACC3762,credit,1236.53,Uber,Entertainment,South,Online,0
TXN28534,2022-04-09,ACC3010,credit,2432.56,Zomato,Healthcare,North,Bank,0
TXN28535,2024-02-19,ACC3163,credit,2537.19,Netflix,Travel,South,Bank,0
TXN28536,2022-09-23,ACC3452,credit,1732.49,Uber,Retail,North,Online,0
TXN28537,2022-09-09,ACC2487,credit,2049.08,Netflix,Food,North,Online,0
TXN28538,2023-01-06,ACC1890,debit,1538.74,Netflix,Travel,South,Online,0
TXN28539,2023-12-14,ACC3522,credit,1123.81,Netflix,Utilities,North,Bank,0
TXN28540,2023-07-24,ACC4974,credit,1602.35,Zomato,Entertainment,West,Online,0
TXN28541,2023-03-02,ACC3963,debit,2059.15,Uber,Utilities,West,POS,0
TXN28542,2022-03-11,ACC1117,credit,819.93,Netflix,Entertainment,West,Bank,0
TXN28543,2023-03-07,ACC3487,credit,1660.79,Netflix,Food,North,Bank,0
TXN28544,2024-05-14,ACC1250,debit,2070.26,Uber,Retail,South,Online,0
TXN28545,2022-05-23,ACC4939,debit,2955.73,Amazon,Retail,North,Online,0
TXN28546,2023-03-23,ACC2753,credit,1749.93,Netflix,Entertainment,South,Bank,0
TXN28547,2022-03-10,ACC3861,debit,1003.28,Netflix,Travel,South,Bank,0
TXN28548,2022-06-03,ACC1003,credit,1832.27,Zomato,Retail,West,Online,0
TXN28549,2024-03-22,ACC3515,debit,1546.74,Amazon,Healthcare,South,Bank,0
TXN28550,2023-10-09,ACC4767,debit,2441.74,Zomato,Retail,South,Bank,0
TXN28551,2022-06-07,ACC1738,credit,1729.68,Netflix,Utilities,North,Bank,0
TXN28552,2023-10-19,ACC4586,credit,168.45,Walmart,Travel,East,Online,0
TXN28553,2024-01-12,ACC2110,credit,4953.3,Netflix,Food,West,POS,0
TXN28554,2024-03-28,ACC2925,debit,16911.12,Amazon,Travel,North,Bank,1
TXN28555,2022-10-29,ACC4365,credit,2071.35,Airbnb,Entertainment,East,POS,0
TXN28556,2023-07-29,ACC3072,debit,766.87,Amazon,Retail,South,Bank,0
TXN28557,2022-07-14,ACC1678,debit,828.34,Amazon,Healthcare,South,Bank,0
TXN28558,2024-01-31,ACC2971,debit,1926.44,Walmart,Retail,North,Bank,0
TXN28559,2023-08-10,ACC2145,credit,2268.94,Amazon,Retail,East,POS,0
TXN28560,2024-03-07,ACC2459,credit,2561.69,Netflix,Healthcare,South,Bank,0
TXN28561,2024-01-01,ACC1314,debit,2189.95,Amazon,Healthcare,East,Online,0
TXN28562,2023-05-06,ACC1570,credit,1051.25,Amazon,Food,West,Bank,0
TXN28563,2023-06-18,ACC2398,debit,3.57,Zomato,Retail,West,Online,0
TXN28564,2023-11-05,ACC1102,debit,1919.82,Uber,Travel,West,Online,0
TXN28565,2023-08-29,ACC1138,credit,1572.82,Walmart,Utilities,East,Online,0
TXN28566,2023-04-20,ACC1675,credit,989.94,Netflix,Healthcare,North,Online,0
TXN28567,2022-11-24,ACC4693,debit,2662.45,Airbnb,Food,East,Bank,0
TXN28568,2022-08-16,ACC3727,debit,739.54,Amazon,Healthcare,East,POS,0
TXN28569,2022-03-04,ACC2853,debit,2493.58,Walmart,Entertainment,South,Bank,0
TXN28570,2023-05-15,ACC3185,debit,871.89,Netflix,Entertainment,North,POS,0
TXN28571,2024-05-14,ACC3957,credit,2107.27,Amazon,Travel,North,Online,0
TXN28572,2022-04-30,ACC3727,credit,2747.18,Amazon,Entertainment,East,Bank,0
TXN28573,2023-11-08,ACC2956,credit,1729.65,Zomato,Food,South,Bank,0
TXN28574,2023-07-01,ACC1033,credit,3351.94,Zomato,Utilities,West,POS,0
TXN28575,2024-02-23,ACC4088,credit,3534.31,Uber,Entertainment,North,POS,0
TXN28576,2022-05-14,ACC4973,credit,2189.74,Airbnb,Entertainment,South,Bank,0
TXN28577,2022-08-27,ACC1763,debit,2433.11,Amazon,Food,North,Online,0
TXN28578,2023-01-23,ACC4746,credit,2848.57,Airbnb,Utilities,North,Bank,0
TXN28579,2023-05-06,ACC4692,credit,2435.54,Amazon,Travel,South,Online,0
TXN28580,2023-05-14,ACC1653,credit,2349.79,Zomato,Healthcare,South,Online,0
TXN28581,2023-06-25,ACC4997,debit,1580.74,Uber,Entertainment,North,Online,0
TXN28582,2023-05-09,ACC3424,debit,650.12,Amazon,Food,North,POS,0
TXN28583,2023-01-27,ACC3518,debit,887.92,Netflix,Food,East,Bank,0
TXN28584,2023-04-18,ACC4999,debit,3905.89,Uber,Utilities,West,POS,0
TXN28585,2023-09-01,ACC1679,credit,2257.97,Walmart,Food,West,Bank,0
TXN28586,2022-09-24,ACC2138,credit,1803.45,Zomato,Retail,South,Bank,0
TXN28587,2023-11-10,ACC1164,debit,3010.66,Zomato,Travel,East,Online,0
TXN28588,2023-03-08,ACC3320,credit,1400.43,Amazon,Healthcare,North,Bank,0
TXN28589,2022-04-05,ACC3823,debit,2466.49,Uber,Utilities,West,POS,0
TXN28590,2022-09-06,ACC4446,credit,18555.75,Netflix,Food,South,Online,1
TXN28591,2023-08-04,ACC3000,credit,2368.02,Amazon,Healthcare,North,Bank,0
TXN28592,2023-06-14,ACC1462,credit,1730.87,Walmart,Retail,North,Bank,0
TXN28593,2022-07-09,ACC4634,debit,1228.24,Zomato,Retail,South,POS,0
TXN28594,2022-11-25,ACC2966,credit,1341.7,Amazon,Retail,West,Online,0
TXN28595,2023-09-01,ACC4400,debit,1372.89,Netflix,Food,West,Online,0
TXN28596,2022-07-18,ACC3559,credit,1997.62,Walmart,Healthcare,North,Bank,0
TXN28597,2024-03-05,ACC1532,debit,755.09,Zomato,Utilities,West,POS,0
TXN28598,2022-04-18,ACC4809,debit,1002.06,Amazon,Entertainment,West,Online,0
TXN28599,2023-02-13,ACC2902,credit,18975.78,Amazon,Healthcare,West,POS,1
TXN28600,2023-12-19,ACC3242,credit,1897.86,Amazon,Travel,West,Online,0
TXN28601,2022-08-25,ACC4675,debit,2152.19,Amazon,Food,South,Bank,0
TXN28602,2024-05-22,ACC3139,credit,1963.97,Walmart,Utilities,West,POS,0
TXN28603,2022-06-16,ACC4616,credit,4015.16,Uber,Utilities,South,POS,0
